outflow_id,customer_id,transaction_date,amount_usd,descriptor,transaction_type
OFL_CNB0000039_000000,CNB0000039,2024-07-06,136.55,KRAKEN,ACH
OFL_CNB0000039_000005,CNB0000039,2024-07-14,947.43,COINBASE,ACH
OFL_CNB0000039_000008,CNB0000039,2024-07-17,244.18,OTHER_EXCHANGE,ACH
OFL_CNB0000039_000017,CNB0000039,2024-08-12,73.32,COINBASE,ACH
OFL_CNB0000039_000021,CNB0000039,2024-08-12,189.99,COINBASE,ACH
OFL_CNB0000039_000018,CNB0000039,2024-08-16,2026.74,BINANCE.US,ACH
OFL_CNB0000039_000011,CNB0000039,2024-09-01,568.68,GEMINI,ACH
OFL_CNB0000039_000003,CNB0000039,2024-09-20,1570.81,COINBASE,WIRE
OFL_CNB0000039_000020,CNB0000039,2024-09-29,135.68,KRAKEN,ACH
OFL_CNB0000039_000001,CNB0000039,2024-10-06,41.43,GEMINI,ACH
OFL_CNB0000039_000010,CNB0000039,2024-10-07,654.02,COINBASE,ACH
OFL_CNB0000039_000015,CNB0000039,2024-10-09,167.49,KRAKEN,WIRE
OFL_CNB0000039_000014,CNB0000039,2024-10-19,128.83,GEMINI,ACH
OFL_CNB0000039_000016,CNB0000039,2024-10-19,281.36,GEMINI,ACH
OFL_CNB0000039_000009,CNB0000039,2024-10-19,215.36,GEMINI,ACH
OFL_CNB0000039_000019,CNB0000039,2024-10-19,99.0,COINBASE,WIRE
OFL_CNB0000039_000012,CNB0000039,2024-10-19,236.62,OTHER_EXCHANGE,ACH
OFL_CNB0000039_000013,CNB0000039,2024-10-19,234.46,COINBASE,ACH
OFL_CNB0000039_000007,CNB0000039,2024-10-19,1174.15,BINANCE.US,WIRE
OFL_CNB0000039_000002,CNB0000039,2024-10-19,176.7,KRAKEN,ACH
OFL_CNB0000039_000004,CNB0000039,2024-10-19,74.9,COINBASE,ACH
OFL_CNB0000039_000006,CNB0000039,2024-10-19,492.8,COINBASE,ACH
OFL_CNB0000040_000000,CNB0000040,2024-11-29,392.94,OTHER_EXCHANGE,ACH
OFL_CNB0000040_000006,CNB0000040,2024-12-01,441.4,COINBASE,ACH
OFL_CNB0000040_000002,CNB0000040,2024-12-01,161.19,COINBASE,ACH
OFL_CNB0000040_000001,CNB0000040,2024-12-01,70.52,COINBASE,ACH
OFL_CNB0000040_000005,CNB0000040,2024-12-01,85.91,COINBASE,ACH
OFL_CNB0000040_000008,CNB0000040,2024-12-01,24.28,COINBASE,ACH
OFL_CNB0000040_000004,CNB0000040,2024-12-01,1171.22,KRAKEN,ACH
OFL_CNB0000040_000003,CNB0000040,2024-12-01,137.67,COINBASE,ACH
OFL_CNB0000040_000007,CNB0000040,2024-12-01,24.92,KRAKEN,ACH
OFL_CNB0000041_000000,CNB0000041,2024-09-02,230.33,KRAKEN,ACH
OFL_CNB0000041_000054,CNB0000041,2024-09-05,301.77,GEMINI,ACH
OFL_CNB0000041_000064,CNB0000041,2024-09-07,31.51,KRAKEN,WIRE
OFL_CNB0000041_000053,CNB0000041,2024-09-10,184.21,KRAKEN,ACH
OFL_CNB0000041_000017,CNB0000041,2024-09-12,150.28,COINBASE,ACH
OFL_CNB0000041_000012,CNB0000041,2024-09-18,373.01,COINBASE,ACH
OFL_CNB0000041_000047,CNB0000041,2024-09-19,37.23,COINBASE,ACH
OFL_CNB0000041_000045,CNB0000041,2024-09-23,758.3,KRAKEN,ACH
OFL_CNB0000041_000061,CNB0000041,2024-09-25,7005.13,GEMINI,ACH
OFL_CNB0000041_000025,CNB0000041,2024-09-27,441.29,BINANCE.US,ACH
OFL_CNB0000041_000042,CNB0000041,2024-10-03,109.17,GEMINI,WIRE
OFL_CNB0000041_000044,CNB0000041,2024-10-05,259.62,GEMINI,ACH
OFL_CNB0000041_000022,CNB0000041,2024-10-06,823.56,GEMINI,WIRE
OFL_CNB0000041_000033,CNB0000041,2024-10-07,14.75,GEMINI,ACH
OFL_CNB0000041_000031,CNB0000041,2024-10-12,154.72,KRAKEN,ACH
OFL_CNB0000041_000075,CNB0000041,2024-10-15,1475.93,GEMINI,ACH
OFL_CNB0000041_000069,CNB0000041,2024-10-18,566.85,COINBASE,ACH
OFL_CNB0000041_000010,CNB0000041,2024-10-18,571.02,CRYPTO.COM,ACH
OFL_CNB0000041_000008,CNB0000041,2024-10-20,420.54,OTHER_EXCHANGE,ACH
OFL_CNB0000041_000067,CNB0000041,2024-10-29,1183.26,BINANCE.US,ACH
OFL_CNB0000041_000013,CNB0000041,2024-10-31,70.03,COINBASE,ACH
OFL_CNB0000041_000071,CNB0000041,2024-11-03,151.13,COINBASE,ACH
OFL_CNB0000041_000048,CNB0000041,2024-11-06,158.09,KRAKEN,ACH
OFL_CNB0000041_000015,CNB0000041,2024-11-10,582.48,GEMINI,ACH
OFL_CNB0000041_000004,CNB0000041,2024-11-11,327.81,KRAKEN,ACH
OFL_CNB0000041_000078,CNB0000041,2024-11-11,168.66,COINBASE,ACH
OFL_CNB0000041_000072,CNB0000041,2024-11-11,1063.05,COINBASE,ACH
OFL_CNB0000041_000011,CNB0000041,2024-11-11,121.78,BINANCE.US,ACH
OFL_CNB0000041_000034,CNB0000041,2024-11-11,67.15,COINBASE,ACH
OFL_CNB0000041_000063,CNB0000041,2024-11-11,649.91,COINBASE,ACH
OFL_CNB0000041_000056,CNB0000041,2024-11-11,149.39,COINBASE,WIRE
OFL_CNB0000041_000005,CNB0000041,2024-11-11,268.44,COINBASE,ACH
OFL_CNB0000041_000065,CNB0000041,2024-11-11,46.52,COINBASE,ACH
OFL_CNB0000041_000020,CNB0000041,2024-11-11,577.38,GEMINI,ACH
OFL_CNB0000041_000027,CNB0000041,2024-11-11,38.77,COINBASE,ACH
OFL_CNB0000041_000026,CNB0000041,2024-11-11,1131.99,GEMINI,ACH
OFL_CNB0000041_000051,CNB0000041,2024-11-11,145.02,GEMINI,ACH
OFL_CNB0000041_000002,CNB0000041,2024-11-11,360.71,COINBASE,ACH
OFL_CNB0000041_000049,CNB0000041,2024-11-11,781.95,GEMINI,WIRE
OFL_CNB0000041_000001,CNB0000041,2024-11-11,189.53,COINBASE,ACH
OFL_CNB0000041_000003,CNB0000041,2024-11-11,805.16,COINBASE,WIRE
OFL_CNB0000041_000079,CNB0000041,2024-11-11,139.06,KRAKEN,ACH
OFL_CNB0000041_000021,CNB0000041,2024-11-11,69.97,KRAKEN,WIRE
OFL_CNB0000041_000030,CNB0000041,2024-11-11,549.62,BINANCE.US,ACH
OFL_CNB0000041_000032,CNB0000041,2024-11-11,466.09,BINANCE.US,WIRE
OFL_CNB0000041_000036,CNB0000041,2024-11-11,350.75,KRAKEN,ACH
OFL_CNB0000041_000050,CNB0000041,2024-11-11,752.35,COINBASE,ACH
OFL_CNB0000041_000074,CNB0000041,2024-11-11,2452.03,KRAKEN,WIRE
OFL_CNB0000041_000006,CNB0000041,2024-11-11,1392.46,KRAKEN,ACH
OFL_CNB0000041_000073,CNB0000041,2024-11-11,915.23,KRAKEN,ACH
OFL_CNB0000041_000066,CNB0000041,2024-11-11,765.38,COINBASE,ACH
OFL_CNB0000041_000019,CNB0000041,2024-11-11,80.98,KRAKEN,ACH
OFL_CNB0000041_000077,CNB0000041,2024-11-11,120.88,COINBASE,ACH
OFL_CNB0000041_000052,CNB0000041,2024-11-11,48.21,COINBASE,ACH
OFL_CNB0000041_000018,CNB0000041,2024-11-11,901.73,COINBASE,ACH
OFL_CNB0000041_000068,CNB0000041,2024-11-11,88.05,COINBASE,ACH
OFL_CNB0000041_000070,CNB0000041,2024-11-11,330.97,COINBASE,ACH
OFL_CNB0000041_000038,CNB0000041,2024-11-11,25.48,KRAKEN,ACH
OFL_CNB0000041_000060,CNB0000041,2024-11-11,188.64,COINBASE,ACH
OFL_CNB0000041_000024,CNB0000041,2024-11-11,48.98,GEMINI,ACH
OFL_CNB0000041_000041,CNB0000041,2024-11-11,305.21,COINBASE,WIRE
OFL_CNB0000041_000040,CNB0000041,2024-11-11,4783.84,KRAKEN,ACH
OFL_CNB0000041_000028,CNB0000041,2024-11-11,98.65,COINBASE,ACH
OFL_CNB0000041_000055,CNB0000041,2024-11-11,1331.54,KRAKEN,ACH
OFL_CNB0000041_000062,CNB0000041,2024-11-11,193.34,COINBASE,WIRE
OFL_CNB0000041_000046,CNB0000041,2024-11-11,40.93,COINBASE,ACH
OFL_CNB0000041_000035,CNB0000041,2024-11-11,445.41,GEMINI,ACH
OFL_CNB0000041_000037,CNB0000041,2024-11-11,64.29,COINBASE,ACH
OFL_CNB0000041_000014,CNB0000041,2024-11-11,118.7,KRAKEN,WIRE
OFL_CNB0000041_000043,CNB0000041,2024-11-11,1022.33,GEMINI,ACH
OFL_CNB0000041_000059,CNB0000041,2024-11-11,358.24,OTHER_EXCHANGE,WIRE
OFL_CNB0000041_000039,CNB0000041,2024-11-11,382.35,BINANCE.US,WIRE
OFL_CNB0000041_000016,CNB0000041,2024-11-11,501.33,KRAKEN,WIRE
OFL_CNB0000041_000058,CNB0000041,2024-11-11,84.99,BINANCE.US,ACH
OFL_CNB0000041_000023,CNB0000041,2024-11-11,149.55,COINBASE,ACH
OFL_CNB0000041_000007,CNB0000041,2024-11-11,47.99,COINBASE,ACH
OFL_CNB0000041_000029,CNB0000041,2024-11-11,107.42,BINANCE.US,ACH
OFL_CNB0000041_000076,CNB0000041,2024-11-11,452.1,KRAKEN,WIRE
OFL_CNB0000041_000009,CNB0000041,2024-11-11,2474.38,COINBASE,ACH
OFL_CNB0000041_000057,CNB0000041,2024-11-11,729.12,COINBASE,WIRE
OFL_CNB0000044_000000,CNB0000044,2024-09-18,210.42,COINBASE,ACH
OFL_CNB0000044_000026,CNB0000044,2024-09-27,241.88,GEMINI,WIRE
OFL_CNB0000044_000041,CNB0000044,2024-09-29,1292.24,BINANCE.US,ACH
OFL_CNB0000044_000043,CNB0000044,2024-10-04,613.99,KRAKEN,ACH
OFL_CNB0000044_000044,CNB0000044,2024-10-07,588.74,GEMINI,ACH
OFL_CNB0000044_000015,CNB0000044,2024-10-08,872.44,COINBASE,ACH
OFL_CNB0000044_000021,CNB0000044,2024-10-09,12.73,COINBASE,ACH
OFL_CNB0000044_000029,CNB0000044,2024-10-10,127.71,COINBASE,ACH
OFL_CNB0000044_000018,CNB0000044,2024-10-10,109.64,CRYPTO.COM,ACH
OFL_CNB0000044_000016,CNB0000044,2024-10-18,342.46,COINBASE,ACH
OFL_CNB0000044_000006,CNB0000044,2024-10-25,569.78,COINBASE,ACH
OFL_CNB0000044_000014,CNB0000044,2024-10-26,188.77,OTHER_EXCHANGE,ACH
OFL_CNB0000044_000007,CNB0000044,2024-10-27,341.34,COINBASE,ACH
OFL_CNB0000044_000046,CNB0000044,2024-10-30,1885.76,COINBASE,ACH
OFL_CNB0000044_000013,CNB0000044,2024-11-08,51.67,COINBASE,ACH
OFL_CNB0000044_000025,CNB0000044,2024-11-23,45.1,COINBASE,ACH
OFL_CNB0000044_000001,CNB0000044,2024-11-24,1093.37,GEMINI,ACH
OFL_CNB0000044_000034,CNB0000044,2024-11-25,465.74,GEMINI,ACH
OFL_CNB0000044_000003,CNB0000044,2024-12-04,101.43,COINBASE,ACH
OFL_CNB0000044_000005,CNB0000044,2024-12-08,25.37,BINANCE.US,WIRE
OFL_CNB0000044_000037,CNB0000044,2024-12-19,1265.04,KRAKEN,ACH
OFL_CNB0000044_000035,CNB0000044,2024-12-26,193.62,BINANCE.US,ACH
OFL_CNB0000044_000040,CNB0000044,2024-12-27,1844.33,OTHER_EXCHANGE,WIRE
OFL_CNB0000044_000024,CNB0000044,2024-12-27,1528.92,BINANCE.US,ACH
OFL_CNB0000044_000027,CNB0000044,2025-01-06,141.87,GEMINI,ACH
OFL_CNB0000044_000039,CNB0000044,2025-01-06,14.9,BINANCE.US,ACH
OFL_CNB0000044_000002,CNB0000044,2025-01-19,1650.67,GEMINI,ACH
OFL_CNB0000044_000009,CNB0000044,2025-01-25,12.96,KRAKEN,ACH
OFL_CNB0000044_000011,CNB0000044,2025-01-30,93.16,KRAKEN,WIRE
OFL_CNB0000044_000030,CNB0000044,2025-01-30,91.88,COINBASE,WIRE
OFL_CNB0000044_000036,CNB0000044,2025-02-04,197.17,KRAKEN,ACH
OFL_CNB0000044_000032,CNB0000044,2025-02-06,141.51,CRYPTO.COM,ACH
OFL_CNB0000044_000023,CNB0000044,2025-02-12,119.82,KRAKEN,ACH
OFL_CNB0000044_000033,CNB0000044,2025-02-17,564.82,COINBASE,ACH
OFL_CNB0000044_000028,CNB0000044,2025-02-17,712.66,COINBASE,ACH
OFL_CNB0000044_000017,CNB0000044,2025-02-19,564.08,COINBASE,WIRE
OFL_CNB0000044_000012,CNB0000044,2025-02-20,93.13,KRAKEN,ACH
OFL_CNB0000044_000004,CNB0000044,2025-02-23,44.28,COINBASE,ACH
OFL_CNB0000044_000045,CNB0000044,2025-02-25,243.65,COINBASE,ACH
OFL_CNB0000044_000047,CNB0000044,2025-02-26,151.72,GEMINI,ACH
OFL_CNB0000044_000038,CNB0000044,2025-02-26,226.26,GEMINI,ACH
OFL_CNB0000044_000010,CNB0000044,2025-02-26,153.44,KRAKEN,ACH
OFL_CNB0000044_000031,CNB0000044,2025-02-26,139.63,BINANCE.US,ACH
OFL_CNB0000044_000019,CNB0000044,2025-02-26,114.94,COINBASE,ACH
OFL_CNB0000044_000008,CNB0000044,2025-02-26,224.18,BINANCE.US,WIRE
OFL_CNB0000044_000020,CNB0000044,2025-02-26,212.0,COINBASE,ACH
OFL_CNB0000044_000042,CNB0000044,2025-02-26,155.69,COINBASE,WIRE
OFL_CNB0000044_000022,CNB0000044,2025-02-26,1975.09,GEMINI,ACH
OFL_CNB0000045_000000,CNB0000045,2024-06-09,78.0,COINBASE,ACH
OFL_CNB0000045_000029,CNB0000045,2024-06-10,676.89,BINANCE.US,ACH
OFL_CNB0000045_000035,CNB0000045,2024-06-14,634.11,COINBASE,ACH
OFL_CNB0000045_000079,CNB0000045,2024-06-16,325.97,COINBASE,ACH
OFL_CNB0000045_000037,CNB0000045,2024-06-19,621.94,COINBASE,WIRE
OFL_CNB0000045_000047,CNB0000045,2024-06-25,80.46,COINBASE,ACH
OFL_CNB0000045_000052,CNB0000045,2024-06-26,177.43,COINBASE,ACH
OFL_CNB0000045_000066,CNB0000045,2024-06-26,21.85,GEMINI,WIRE
OFL_CNB0000045_000026,CNB0000045,2024-07-04,152.07,KRAKEN,WIRE
OFL_CNB0000045_000055,CNB0000045,2024-07-13,180.66,KRAKEN,ACH
OFL_CNB0000045_000048,CNB0000045,2024-07-15,128.09,BINANCE.US,ACH
OFL_CNB0000045_000016,CNB0000045,2024-07-16,181.79,COINBASE,ACH
OFL_CNB0000045_000077,CNB0000045,2024-07-18,269.14,COINBASE,ACH
OFL_CNB0000045_000008,CNB0000045,2024-07-21,509.13,COINBASE,ACH
OFL_CNB0000045_000021,CNB0000045,2024-07-26,207.76,GEMINI,ACH
OFL_CNB0000045_000028,CNB0000045,2024-08-06,2168.61,COINBASE,ACH
OFL_CNB0000045_000049,CNB0000045,2024-08-08,2858.2,KRAKEN,ACH
OFL_CNB0000045_000051,CNB0000045,2024-08-09,189.69,KRAKEN,ACH
OFL_CNB0000045_000072,CNB0000045,2024-08-10,460.65,COINBASE,ACH
OFL_CNB0000045_000074,CNB0000045,2024-08-10,1226.48,COINBASE,ACH
OFL_CNB0000045_000015,CNB0000045,2024-08-10,597.91,COINBASE,ACH
OFL_CNB0000045_000070,CNB0000045,2024-08-10,402.08,KRAKEN,ACH
OFL_CNB0000045_000046,CNB0000045,2024-08-10,211.27,COINBASE,ACH
OFL_CNB0000045_000007,CNB0000045,2024-08-10,814.19,BINANCE.US,ACH
OFL_CNB0000045_000027,CNB0000045,2024-08-10,252.95,COINBASE,WIRE
OFL_CNB0000045_000056,CNB0000045,2024-08-10,516.48,KRAKEN,ACH
OFL_CNB0000045_000001,CNB0000045,2024-08-10,116.43,OTHER_EXCHANGE,WIRE
OFL_CNB0000045_000084,CNB0000045,2024-08-10,1699.71,BINANCE.US,ACH
OFL_CNB0000045_000011,CNB0000045,2024-08-10,1012.88,KRAKEN,WIRE
OFL_CNB0000045_000041,CNB0000045,2024-08-10,223.87,KRAKEN,WIRE
OFL_CNB0000045_000067,CNB0000045,2024-08-10,152.38,COINBASE,ACH
OFL_CNB0000045_000059,CNB0000045,2024-08-10,60.43,KRAKEN,ACH
OFL_CNB0000045_000078,CNB0000045,2024-08-10,449.63,OTHER_EXCHANGE,ACH
OFL_CNB0000045_000020,CNB0000045,2024-08-10,224.77,COINBASE,ACH
OFL_CNB0000045_000080,CNB0000045,2024-08-10,620.12,BINANCE.US,ACH
OFL_CNB0000045_000025,CNB0000045,2024-08-10,84.39,COINBASE,ACH
OFL_CNB0000045_000054,CNB0000045,2024-08-10,10.24,COINBASE,WIRE
OFL_CNB0000045_000062,CNB0000045,2024-08-10,659.94,GEMINI,ACH
OFL_CNB0000045_000071,CNB0000045,2024-08-10,1259.62,COINBASE,ACH
OFL_CNB0000045_000068,CNB0000045,2024-08-10,251.43,COINBASE,ACH
OFL_CNB0000045_000063,CNB0000045,2024-08-10,279.95,OTHER_EXCHANGE,ACH
OFL_CNB0000045_000053,CNB0000045,2024-08-10,836.56,KRAKEN,ACH
OFL_CNB0000045_000036,CNB0000045,2024-08-10,1580.07,KRAKEN,ACH
OFL_CNB0000045_000044,CNB0000045,2024-08-10,166.72,COINBASE,ACH
OFL_CNB0000045_000075,CNB0000045,2024-08-10,1484.91,BINANCE.US,ACH
OFL_CNB0000045_000083,CNB0000045,2024-08-10,405.06,COINBASE,ACH
OFL_CNB0000045_000039,CNB0000045,2024-08-10,185.71,BINANCE.US,ACH
OFL_CNB0000045_000060,CNB0000045,2024-08-10,122.32,COINBASE,ACH
OFL_CNB0000045_000050,CNB0000045,2024-08-10,94.45,COINBASE,WIRE
OFL_CNB0000045_000076,CNB0000045,2024-08-10,263.78,COINBASE,ACH
OFL_CNB0000045_000023,CNB0000045,2024-08-10,347.56,COINBASE,WIRE
OFL_CNB0000045_000040,CNB0000045,2024-08-10,263.99,KRAKEN,ACH
OFL_CNB0000045_000061,CNB0000045,2024-08-10,267.59,OTHER_EXCHANGE,ACH
OFL_CNB0000045_000081,CNB0000045,2024-08-10,435.91,GEMINI,ACH
OFL_CNB0000045_000019,CNB0000045,2024-08-10,457.85,COINBASE,ACH
OFL_CNB0000045_000030,CNB0000045,2024-08-10,156.35,GEMINI,ACH
OFL_CNB0000045_000009,CNB0000045,2024-08-10,853.58,KRAKEN,ACH
OFL_CNB0000045_000032,CNB0000045,2024-08-10,605.32,GEMINI,ACH
OFL_CNB0000045_000012,CNB0000045,2024-08-10,171.25,COINBASE,ACH
OFL_CNB0000045_000082,CNB0000045,2024-08-10,317.46,BINANCE.US,ACH
OFL_CNB0000045_000073,CNB0000045,2024-08-10,180.61,COINBASE,WIRE
OFL_CNB0000045_000018,CNB0000045,2024-08-10,236.8,BINANCE.US,ACH
OFL_CNB0000045_000034,CNB0000045,2024-08-10,75.07,COINBASE,ACH
OFL_CNB0000045_000058,CNB0000045,2024-08-10,25.41,GEMINI,ACH
OFL_CNB0000045_000002,CNB0000045,2024-08-10,460.27,CRYPTO.COM,ACH
OFL_CNB0000045_000005,CNB0000045,2024-08-10,491.35,COINBASE,ACH
OFL_CNB0000045_000017,CNB0000045,2024-08-10,75.0,KRAKEN,WIRE
OFL_CNB0000045_000006,CNB0000045,2024-08-10,33.33,BINANCE.US,ACH
OFL_CNB0000045_000031,CNB0000045,2024-08-10,78.34,COINBASE,ACH
OFL_CNB0000045_000038,CNB0000045,2024-08-10,161.26,KRAKEN,ACH
OFL_CNB0000045_000022,CNB0000045,2024-08-10,611.26,GEMINI,ACH
OFL_CNB0000045_000013,CNB0000045,2024-08-10,32.94,KRAKEN,ACH
OFL_CNB0000045_000003,CNB0000045,2024-08-10,415.12,GEMINI,ACH
OFL_CNB0000045_000064,CNB0000045,2024-08-10,336.52,BINANCE.US,ACH
OFL_CNB0000045_000042,CNB0000045,2024-08-10,242.41,CRYPTO.COM,ACH
OFL_CNB0000045_000085,CNB0000045,2024-08-10,213.42,CRYPTO.COM,ACH
OFL_CNB0000045_000057,CNB0000045,2024-08-10,487.68,COINBASE,ACH
OFL_CNB0000045_000014,CNB0000045,2024-08-10,162.24,KRAKEN,ACH
OFL_CNB0000045_000069,CNB0000045,2024-08-10,63.21,COINBASE,ACH
OFL_CNB0000045_000065,CNB0000045,2024-08-10,189.81,COINBASE,ACH
OFL_CNB0000045_000004,CNB0000045,2024-08-10,452.89,COINBASE,ACH
OFL_CNB0000045_000043,CNB0000045,2024-08-10,172.26,OTHER_EXCHANGE,ACH
OFL_CNB0000045_000045,CNB0000045,2024-08-10,81.99,CRYPTO.COM,ACH
OFL_CNB0000045_000010,CNB0000045,2024-08-10,168.47,COINBASE,ACH
OFL_CNB0000045_000024,CNB0000045,2024-08-10,80.35,COINBASE,ACH
OFL_CNB0000045_000033,CNB0000045,2024-08-10,1094.52,COINBASE,ACH
OFL_CNB0000046_000000,CNB0000046,2024-07-13,38.11,KRAKEN,ACH
OFL_CNB0000046_000002,CNB0000046,2024-07-15,77.0,COINBASE,ACH
OFL_CNB0000046_000010,CNB0000046,2024-07-17,563.16,CRYPTO.COM,ACH
OFL_CNB0000046_000006,CNB0000046,2024-07-22,664.53,GEMINI,ACH
OFL_CNB0000046_000001,CNB0000046,2024-07-24,80.69,OTHER_EXCHANGE,ACH
OFL_CNB0000046_000016,CNB0000046,2024-07-24,89.84,KRAKEN,ACH
OFL_CNB0000046_000004,CNB0000046,2024-07-24,282.21,KRAKEN,ACH
OFL_CNB0000046_000005,CNB0000046,2024-07-24,48.58,BINANCE.US,WIRE
OFL_CNB0000046_000011,CNB0000046,2024-07-24,55.85,COINBASE,ACH
OFL_CNB0000046_000003,CNB0000046,2024-07-24,2867.74,KRAKEN,ACH
OFL_CNB0000046_000015,CNB0000046,2024-07-24,162.98,COINBASE,ACH
OFL_CNB0000046_000018,CNB0000046,2024-07-24,735.53,GEMINI,ACH
OFL_CNB0000046_000009,CNB0000046,2024-07-24,169.34,COINBASE,ACH
OFL_CNB0000046_000013,CNB0000046,2024-07-24,1095.28,BINANCE.US,ACH
OFL_CNB0000046_000007,CNB0000046,2024-07-24,109.4,GEMINI,ACH
OFL_CNB0000046_000014,CNB0000046,2024-07-24,363.61,KRAKEN,WIRE
OFL_CNB0000046_000017,CNB0000046,2024-07-24,91.58,BINANCE.US,WIRE
OFL_CNB0000046_000008,CNB0000046,2024-07-24,155.9,COINBASE,ACH
OFL_CNB0000046_000012,CNB0000046,2024-07-24,202.2,CRYPTO.COM,ACH
OFL_CNB0000054_000000,CNB0000054,2024-01-15,160.86,COINBASE,WIRE
OFL_CNB0000054_000001,CNB0000054,2024-04-23,254.89,KRAKEN,ACH
OFL_CNB0000054_000002,CNB0000054,2024-04-23,301.24,KRAKEN,WIRE
OFL_CNB0000066_000000,CNB0000066,2024-12-18,580.06,BINANCE.US,ACH
OFL_CNB0000066_000002,CNB0000066,2024-12-25,1366.06,COINBASE,ACH
OFL_CNB0000066_000003,CNB0000066,2024-12-30,338.9,GEMINI,ACH
OFL_CNB0000066_000004,CNB0000066,2025-01-20,642.05,COINBASE,ACH
OFL_CNB0000066_000001,CNB0000066,2025-02-04,58.31,COINBASE,ACH
OFL_CNB0000066_000005,CNB0000066,2025-02-04,267.77,KRAKEN,WIRE
OFL_CNB0000067_000000,CNB0000067,2024-08-04,728.27,COINBASE,ACH
OFL_CNB0000067_000002,CNB0000067,2024-09-03,252.24,KRAKEN,ACH
OFL_CNB0000067_000001,CNB0000067,2024-09-06,116.49,GEMINI,ACH
OFL_CNB0000068_000000,CNB0000068,2024-01-21,293.38,OTHER_EXCHANGE,ACH
OFL_CNB0000068_000017,CNB0000068,2024-01-23,713.73,OTHER_EXCHANGE,ACH
OFL_CNB0000068_000027,CNB0000068,2024-01-23,214.1,GEMINI,ACH
OFL_CNB0000068_000014,CNB0000068,2024-01-26,68.62,GEMINI,ACH
OFL_CNB0000068_000007,CNB0000068,2024-02-06,5870.12,COINBASE,ACH
OFL_CNB0000068_000025,CNB0000068,2024-02-08,850.72,KRAKEN,WIRE
OFL_CNB0000068_000022,CNB0000068,2024-02-16,1574.86,COINBASE,ACH
OFL_CNB0000068_000044,CNB0000068,2024-02-21,670.95,BINANCE.US,ACH
OFL_CNB0000068_000048,CNB0000068,2024-03-03,35.24,GEMINI,ACH
OFL_CNB0000068_000047,CNB0000068,2024-03-17,920.55,BINANCE.US,ACH
OFL_CNB0000068_000013,CNB0000068,2024-04-01,283.5,BINANCE.US,ACH
OFL_CNB0000068_000015,CNB0000068,2024-04-15,92.34,CRYPTO.COM,WIRE
OFL_CNB0000068_000021,CNB0000068,2024-04-25,102.78,COINBASE,ACH
OFL_CNB0000068_000029,CNB0000068,2024-05-05,164.26,CRYPTO.COM,WIRE
OFL_CNB0000068_000004,CNB0000068,2024-05-07,312.14,CRYPTO.COM,WIRE
OFL_CNB0000068_000042,CNB0000068,2024-06-13,247.73,COINBASE,ACH
OFL_CNB0000068_000049,CNB0000068,2024-06-13,53.54,OTHER_EXCHANGE,ACH
OFL_CNB0000068_000023,CNB0000068,2024-06-25,2740.48,COINBASE,ACH
OFL_CNB0000068_000019,CNB0000068,2024-07-06,125.71,COINBASE,ACH
OFL_CNB0000068_000010,CNB0000068,2024-07-13,72.01,COINBASE,ACH
OFL_CNB0000068_000018,CNB0000068,2024-07-24,16.46,GEMINI,ACH
OFL_CNB0000068_000003,CNB0000068,2024-08-03,200.58,KRAKEN,ACH
OFL_CNB0000068_000035,CNB0000068,2024-08-24,1652.32,KRAKEN,ACH
OFL_CNB0000068_000001,CNB0000068,2024-09-14,728.04,GEMINI,ACH
OFL_CNB0000068_000050,CNB0000068,2024-09-14,191.53,BINANCE.US,WIRE
OFL_CNB0000068_000034,CNB0000068,2024-09-17,498.32,KRAKEN,WIRE
OFL_CNB0000068_000033,CNB0000068,2024-09-22,116.29,COINBASE,WIRE
OFL_CNB0000068_000024,CNB0000068,2024-09-26,761.29,COINBASE,ACH
OFL_CNB0000068_000037,CNB0000068,2024-10-09,197.68,COINBASE,ACH
OFL_CNB0000068_000040,CNB0000068,2024-10-12,512.18,KRAKEN,ACH
OFL_CNB0000068_000028,CNB0000068,2024-10-26,492.17,COINBASE,ACH
OFL_CNB0000068_000038,CNB0000068,2024-10-26,163.31,KRAKEN,ACH
OFL_CNB0000068_000045,CNB0000068,2024-10-29,70.21,CRYPTO.COM,ACH
OFL_CNB0000068_000012,CNB0000068,2024-11-02,1195.69,GEMINI,WIRE
OFL_CNB0000068_000026,CNB0000068,2024-11-28,67.55,GEMINI,ACH
OFL_CNB0000068_000011,CNB0000068,2024-12-09,311.36,GEMINI,ACH
OFL_CNB0000068_000039,CNB0000068,2024-12-12,187.28,KRAKEN,WIRE
OFL_CNB0000068_000043,CNB0000068,2024-12-12,1678.32,KRAKEN,WIRE
OFL_CNB0000068_000002,CNB0000068,2024-12-21,124.14,KRAKEN,ACH
OFL_CNB0000068_000006,CNB0000068,2025-01-01,153.36,COINBASE,ACH
OFL_CNB0000068_000031,CNB0000068,2025-01-06,1257.27,GEMINI,ACH
OFL_CNB0000068_000009,CNB0000068,2025-01-08,159.58,KRAKEN,ACH
OFL_CNB0000068_000032,CNB0000068,2025-01-11,441.49,KRAKEN,WIRE
OFL_CNB0000068_000008,CNB0000068,2025-01-13,1021.27,GEMINI,ACH
OFL_CNB0000068_000005,CNB0000068,2025-02-07,119.2,COINBASE,WIRE
OFL_CNB0000068_000036,CNB0000068,2025-02-07,339.1,COINBASE,ACH
