customer_id,account_open_date,age_band,income_band,state,segment,advisor_assigned,churn_risk_score
CNB0000372,2023-09-24,45-54,100-150K,KY,Retail,False,0.0121
CNB0000373,2000-06-26,55-64,50-100K,GA,Retail,False,0.013
CNB0000374,2000-06-26,55-64,50-100K,NC,Retail,False,0.0124
CNB0000375,2023-01-27,25-34,50-100K,NC,Retail,False,0.1038
CNB0000376,2019-11-14,65+,50-100K,KY,Retail,False,0.0185
CNB0000377,2019-12-14,45-54,50-100K,VA,Retail,False,0.0201
CNB0000378,2022-12-28,25-34,Under 50K,SC,Retail,False,0.013
CNB0000379,2019-06-17,55-64,50-100K,VA,Retail,False,0.085
CNB0000380,2024-02-21,45-54,50-100K,NC,Retail,False,0.0119
CNB0000381,2017-08-26,45-54,Under 50K,SC,Retail,False,0.0148
CNB0000382,2022-09-29,55-64,100-150K,SC,Affluent,False,0.0127
CNB0000383,2017-06-27,45-54,100-150K,NC,Retail,False,0.016
CNB0000384,2015-10-06,55-64,200K+,NC,Affluent,True,0.0201
CNB0000385,2003-12-08,55-64,50-100K,GA,Retail,False,0.0139
CNB0000386,2008-11-11,25-34,Under 50K,FL,Retail,False,0.0166
CNB0000387,2023-06-26,35-44,150-200K,GA,Affluent,False,0.1019
CNB0000388,2016-01-04,25-34,200K+,SC,Wealth Management,True,0.0977
CNB0000389,2024-08-19,45-54,100-150K,SC,Retail,False,0.0888
CNB0000390,2011-05-30,55-64,Under 50K,NC,Retail,False,0.0184
CNB0000391,2016-06-02,35-44,Under 50K,NC,Retail,False,0.0122
CNB0000392,2022-08-30,65+,Under 50K,NC,Retail,False,0.0141
CNB0000393,2022-01-02,35-44,200K+,GA,Affluent,True,0.014
CNB0000394,2023-06-26,45-54,100-150K,SC,Retail,False,0.0183
CNB0000395,2023-07-26,55-64,Under 50K,NC,Retail,False,0.0134
CNB0000396,2000-06-26,55-64,50-100K,NC,Retail,False,0.0109
CNB0000397,2016-05-03,25-34,50-100K,VA,Retail,False,0.1056
CNB0000398,2023-11-23,65+,50-100K,GA,Retail,False,0.0147
CNB0000399,2024-08-19,25-34,150-200K,AL,Affluent,True,0.0623
CNB0000400,2023-09-24,35-44,50-100K,FL,Retail,False,0.0881
CNB0000401,2018-02-22,35-44,150-200K,TN,Affluent,False,0.0192
CNB0000402,2024-08-19,35-44,150-200K,NC,Wealth Management,True,0.0946
CNB0000403,2019-10-15,35-44,100-150K,NC,Retail,False,0.0165
CNB0000404,2022-07-01,25-34,150-200K,GA,Wealth Management,True,0.0897
CNB0000405,2018-10-20,35-44,100-150K,FL,Affluent,True,0.0136
CNB0000406,2024-02-21,55-64,100-150K,FL,Affluent,False,0.0119
CNB0000407,2021-11-03,55-64,100-150K,NC,Retail,False,0.0123
CNB0000408,2000-06-26,35-44,100-150K,NC,Retail,False,0.0149
CNB0000409,2024-08-19,45-54,150-200K,SC,Affluent,False,0.0615
CNB0000410,2014-01-14,55-64,Under 50K,FL,Retail,False,0.0177
CNB0000411,2005-12-27,55-64,200K+,TN,Wealth Management,True,0.012
CNB0000412,2000-06-26,25-34,100-150K,VA,Retail,False,0.0174
CNB0000413,2000-11-23,35-44,100-150K,NC,Affluent,False,0.0135
CNB0000414,2020-06-11,25-34,100-150K,KY,Retail,False,0.0838
CNB0000415,2022-04-02,55-64,50-100K,SC,Retail,False,0.017
CNB0000416,2016-06-02,45-54,Under 50K,KY,Retail,False,0.0144
CNB0000417,2020-06-11,35-44,100-150K,KY,Retail,False,0.0886
CNB0000418,2024-02-21,65+,Under 50K,FL,Retail,False,0.0116
CNB0000419,2018-09-20,65+,150-200K,FL,Wealth Management,True,0.0119
CNB0000420,2022-01-02,45-54,100-150K,NC,Retail,False,0.1215
CNB0000421,2017-11-24,55-64,100-150K,NC,Retail,False,0.0133
CNB0000422,2021-08-05,35-44,200K+,SC,Affluent,True,0.0733
CNB0000423,2009-08-08,65+,50-100K,AL,Retail,False,0.0135
CNB0000424,2011-07-29,55-64,100-150K,VA,Affluent,False,0.0127
CNB0000425,2024-08-19,25-34,50-100K,TN,Retail,False,0.0696
CNB0000426,2024-02-21,45-54,150-200K,GA,Wealth Management,True,0.0147
CNB0000427,2000-06-26,55-64,150-200K,VA,Affluent,False,0.0116
CNB0000428,2018-04-23,55-64,50-100K,AL,Retail,False,0.0123
CNB0000429,2011-08-28,55-64,50-100K,NC,Retail,False,0.0136
CNB0000430,2016-02-03,45-54,100-150K,VA,Retail,False,0.0152
CNB0000431,2020-03-13,65+,200K+,TN,Affluent,False,0.0159
CNB0000432,2012-10-21,45-54,150-200K,NC,Wealth Management,True,0.0136
CNB0000433,2024-08-19,25-34,150-200K,NC,Affluent,False,0.0944
CNB0000434,2007-11-17,65+,Under 50K,NC,Retail,False,0.0186
CNB0000435,2023-04-27,45-54,200K+,NC,Affluent,True,0.1128
CNB0000436,2020-10-09,35-44,200K+,AL,Affluent,True,0.0748
CNB0000437,2024-08-19,25-34,50-100K,GA,Retail,False,0.149
CNB0000438,2024-01-22,65+,200K+,NC,Affluent,False,0.0153
CNB0000439,2000-06-26,35-44,100-150K,VA,Retail,False,0.0121
CNB0000440,2012-04-24,45-54,50-100K,SC,Retail,False,0.023
CNB0000441,2008-10-12,25-34,Under 50K,NC,Retail,False,0.0121
CNB0000442,2000-06-26,65+,50-100K,NC,Retail,False,0.013
CNB0000443,2015-11-05,25-34,50-100K,SC,Retail,False,0.0115
CNB0000444,2018-05-23,25-34,200K+,KY,Affluent,False,0.0147
CNB0000445,2005-07-30,55-64,100-150K,FL,Retail,False,0.0121
CNB0000446,2022-04-02,55-64,50-100K,SC,Retail,False,0.0184
CNB0000447,2024-01-22,25-34,50-100K,KY,Retail,False,0.0744
CNB0000448,2015-07-08,25-34,50-100K,SC,Retail,False,0.0175
CNB0000449,2017-05-28,35-44,150-200K,VA,Affluent,False,0.0195
CNB0000450,2009-10-07,35-44,50-100K,GA,Retail,False,0.0213
CNB0000451,2024-02-21,35-44,100-150K,SC,Retail,False,0.0135
CNB0000452,2024-03-22,18-24,200K+,KY,Affluent,False,0.1236
CNB0000453,2000-06-26,35-44,100-150K,VA,Affluent,False,0.0159
CNB0000454,2023-04-27,25-34,50-100K,GA,Retail,False,0.0762
CNB0000455,2013-01-19,25-34,150-200K,NC,Affluent,True,0.0163
CNB0000456,2023-09-24,55-64,100-150K,FL,Retail,False,0.0133
CNB0000457,2023-06-26,45-54,100-150K,NC,Retail,False,0.0116
CNB0000458,2024-02-21,18-24,Under 50K,KY,Retail,False,0.0124
CNB0000459,2018-02-22,65+,100-150K,AL,Retail,False,0.0121
CNB0000460,2018-07-22,18-24,200K+,NC,Wealth Management,True,0.0907
CNB0000461,2024-01-22,25-34,100-150K,SC,Retail,False,0.0679
CNB0000462,2022-08-30,35-44,50-100K,AL,Retail,False,0.0159
CNB0000463,2000-10-24,25-34,50-100K,TN,Retail,False,0.017
CNB0000464,2004-10-03,45-54,50-100K,NC,Retail,False,0.011
CNB0000465,2022-03-03,65+,100-150K,AL,Retail,False,0.0122
CNB0000466,2024-08-19,35-44,100-150K,TN,Retail,False,0.0812
CNB0000467,2024-08-19,18-24,150-200K,FL,Wealth Management,True,0.0827
CNB0000468,2024-07-20,25-34,150-200K,VA,Wealth Management,True,0.0626
CNB0000469,2000-06-26,45-54,200K+,AL,Affluent,True,0.0121
CNB0000470,2022-04-02,35-44,100-150K,TN,Retail,False,0.0171
CNB0000471,2000-06-26,25-34,50-100K,SC,Retail,False,0.0127
CNB0000472,2016-09-30,25-34,150-200K,VA,Wealth Management,True,0.0743
CNB0000473,2018-11-19,55-64,50-100K,NC,Retail,False,0.0136
CNB0000474,2003-05-12,45-54,150-200K,VA,Affluent,False,0.0661
CNB0000475,2014-01-14,35-44,200K+,FL,Affluent,False,0.0194
CNB0000476,2000-06-26,25-34,150-200K,GA,Affluent,False,0.0118
CNB0000477,2008-09-12,65+,Under 50K,TN,Retail,False,0.0129
CNB0000478,2022-01-02,45-54,Under 50K,TN,Retail,False,0.0133
CNB0000479,2021-02-06,55-64,100-150K,FL,Retail,False,0.0143
CNB0000480,2000-06-26,65+,50-100K,NC,Retail,False,0.0191
CNB0000481,2012-05-24,45-54,200K+,VA,Wealth Management,True,0.0137
CNB0000482,2023-02-26,35-44,200K+,NC,Wealth Management,True,0.0764
CNB0000483,2023-12-23,65+,Under 50K,NC,Retail,False,0.0144
CNB0000484,2021-08-05,25-34,100-150K,NC,Retail,False,0.1377
CNB0000485,2018-02-22,65+,100-150K,SC,Retail,False,0.0122
CNB0000486,2012-10-21,65+,100-150K,GA,Retail,False,0.0125
CNB0000487,2024-02-21,65+,200K+,TN,Affluent,False,0.0115
CNB0000488,2022-03-03,55-64,50-100K,NC,Retail,False,0.0684
CNB0000489,2000-06-26,65+,200K+,VA,Affluent,False,0.0149
CNB0000490,2024-04-21,25-34,100-150K,NC,Retail,False,0.1063
CNB0000491,2006-12-22,35-44,50-100K,NC,Retail,False,0.0641
CNB0000492,2008-07-14,65+,100-150K,TN,Retail,False,0.012
CNB0000493,2023-06-26,25-34,50-100K,NC,Retail,False,0.0122
CNB0000494,2004-11-02,45-54,50-100K,GA,Retail,False,0.0165
CNB0000495,2000-06-26,45-54,Under 50K,KY,Retail,False,0.0182
CNB0000496,2014-01-14,65+,150-200K,TN,Affluent,False,0.0169
CNB0000497,2020-02-12,65+,150-200K,NC,Affluent,True,0.0703
CNB0000498,2010-12-01,35-44,50-100K,NC,Retail,False,0.0124
CNB0000499,2006-08-24,35-44,200K+,SC,Wealth Management,True,0.0145
CNB0000500,2002-12-13,55-64,100-150K,SC,Affluent,False,0.0917
CNB0000501,2016-04-03,45-54,Under 50K,GA,Retail,False,0.015
CNB0000502,2014-04-14,35-44,100-150K,SC,Retail,False,0.0739
CNB0000503,2002-08-15,55-64,Under 50K,NC,Retail,False,0.0132
CNB0000504,2010-01-05,25-34,Under 50K,VA,Retail,False,0.0222
CNB0000505,2017-01-28,45-54,100-150K,SC,Retail,False,0.0136
CNB0000506,2019-09-15,25-34,100-150K,GA,Affluent,False,0.088
CNB0000507,2021-07-06,65+,50-100K,SC,Retail,False,0.0139
CNB0000508,2003-01-12,45-54,50-100K,AL,Retail,False,0.0148
CNB0000509,2024-02-21,35-44,150-200K,FL,Wealth Management,True,0.0167
CNB0000510,2016-11-29,55-64,200K+,KY,Wealth Management,True,0.0127
CNB0000511,2024-06-20,55-64,50-100K,TN,Retail,False,0.0817
CNB0000512,2019-07-17,55-64,100-150K,VA,Retail,False,0.0825
CNB0000513,2016-07-02,25-34,150-200K,GA,Affluent,False,0.0692
CNB0000514,2019-07-17,35-44,150-200K,SC,Affluent,False,0.0759
CNB0000515,2011-07-29,25-34,100-150K,TN,Retail,False,0.0796
CNB0000516,2024-05-21,25-34,150-200K,SC,Affluent,True,0.0665
CNB0000517,2017-07-27,65+,100-150K,GA,Retail,False,0.0964
CNB0000518,2023-12-23,45-54,200K+,FL,Wealth Management,True,0.0638
CNB0000519,2020-05-12,45-54,100-150K,NC,Retail,False,0.0131
CNB0000520,2021-12-03,25-34,50-100K,NC,Retail,False,0.0837
CNB0000521,2012-01-25,45-54,50-100K,NC,Retail,False,0.012
CNB0000522,2024-02-21,25-34,Under 50K,GA,Retail,False,0.0126
CNB0000523,2011-08-28,35-44,50-100K,FL,Retail,False,0.1448
CNB0000524,2023-05-27,55-64,200K+,GA,Wealth Management,True,0.0931
CNB0000525,2016-06-02,18-24,50-100K,FL,Retail,False,0.1493
CNB0000526,2018-08-21,45-54,100-150K,NC,Retail,False,0.0802
CNB0000527,2014-01-14,35-44,150-200K,GA,Affluent,True,0.085
CNB0000528,2024-07-20,25-34,150-200K,SC,Affluent,False,0.0863
CNB0000529,2021-02-06,55-64,100-150K,SC,Retail,False,0.0157
CNB0000530,2024-03-22,25-34,50-100K,GA,Retail,False,0.0912
CNB0000531,2003-09-09,25-34,50-100K,FL,Retail,False,0.0148
CNB0000532,2019-08-16,35-44,50-100K,AL,Retail,False,0.0102
CNB0000533,2022-02-01,55-64,Under 50K,TN,Retail,False,0.0205
CNB0000534,2000-06-26,55-64,100-150K,VA,Retail,False,0.0127
CNB0000535,2024-07-20,18-24,200K+,NC,Affluent,False,0.0791
CNB0000536,2016-12-29,65+,50-100K,NC,Retail,False,0.0112
CNB0000537,2006-10-23,35-44,100-150K,VA,Retail,False,0.0777
CNB0000538,2000-06-26,35-44,Under 50K,TN,Retail,False,0.0207
CNB0000539,2020-10-09,65+,50-100K,FL,Retail,False,0.0186
CNB0000540,2016-11-29,25-34,50-100K,TN,Retail,False,0.0118
CNB0000541,2014-01-14,18-24,50-100K,TN,Retail,False,0.0117
CNB0000542,2024-02-21,35-44,50-100K,NC,Retail,False,0.0251
CNB0000543,2023-01-27,35-44,150-200K,NC,Wealth Management,True,0.1
CNB0000544,2018-02-22,45-54,100-150K,KY,Affluent,False,0.0124
CNB0000545,2019-06-17,45-54,200K+,FL,Wealth Management,True,0.0142
CNB0000546,2018-08-21,35-44,Under 50K,GA,Retail,False,0.0132
CNB0000547,2019-05-18,35-44,150-200K,VA,Affluent,True,0.1103
CNB0000548,2004-01-07,35-44,100-150K,GA,Retail,False,0.0124
CNB0000549,2021-01-07,35-44,200K+,SC,Affluent,False,0.0726
CNB0000550,2019-08-16,45-54,50-100K,NC,Retail,False,0.0144
CNB0000551,2020-06-11,25-34,200K+,NC,Affluent,False,0.0708
CNB0000552,2019-12-14,55-64,50-100K,TN,Retail,False,0.012
CNB0000553,2022-01-02,18-24,150-200K,TN,Affluent,True,0.096
CNB0000554,2018-09-20,25-34,100-150K,SC,Affluent,False,0.1415
CNB0000555,2016-04-03,35-44,50-100K,NC,Retail,False,0.0196
CNB0000556,2024-08-19,25-34,150-200K,AL,Affluent,True,0.0948
CNB0000557,2000-06-26,65+,50-100K,NC,Retail,False,0.0167
CNB0000558,2020-06-11,18-24,50-100K,GA,Retail,False,0.0778
CNB0000559,2021-09-04,25-34,50-100K,TN,Retail,False,0.0183
CNB0000560,2023-07-26,45-54,50-100K,NC,Retail,False,0.0108
CNB0000561,2016-02-03,45-54,50-100K,FL,Retail,False,0.0116
CNB0000562,2020-02-12,35-44,150-200K,TN,Wealth Management,True,0.1415
CNB0000563,2006-06-25,45-54,50-100K,AL,Retail,False,0.0136
CNB0000564,2018-10-20,65+,100-150K,VA,Affluent,False,0.0121
CNB0000565,2000-06-26,35-44,50-100K,AL,Retail,False,0.0125
CNB0000566,2024-02-21,65+,100-150K,NC,Affluent,True,0.0139
CNB0000567,2021-01-07,45-54,200K+,VA,Wealth Management,True,0.1081
CNB0000568,2024-02-21,65+,100-150K,NC,Affluent,False,0.0113
CNB0000569,2017-07-27,65+,50-100K,NC,Retail,False,0.0171
CNB0000570,2016-02-03,55-64,50-100K,VA,Retail,False,0.0135
CNB0000571,2023-11-23,35-44,150-200K,VA,Wealth Management,True,0.1113
CNB0000572,2024-07-20,55-64,150-200K,GA,Wealth Management,True,0.0685
CNB0000573,2024-08-19,35-44,100-150K,TN,Affluent,False,0.0861
CNB0000574,2016-08-31,55-64,50-100K,SC,Retail,False,0.0183
CNB0000575,2024-08-19,25-34,100-150K,SC,Affluent,True,0.1079
CNB0000576,2008-08-13,25-34,100-150K,NC,Affluent,True,0.1387
CNB0000577,2013-03-20,25-34,100-150K,NC,Retail,False,0.088
CNB0000578,2020-12-08,35-44,50-100K,NC,Retail,False,0.0156
CNB0000579,2018-11-19,25-34,100-150K,GA,Affluent,False,0.0817
CNB0000580,2022-11-28,18-24,200K+,GA,Affluent,True,0.0685
CNB0000581,2020-03-13,35-44,150-200K,VA,Affluent,True,0.0631
CNB0000582,2008-06-14,55-64,Under 50K,GA,Retail,False,0.0145
CNB0000583,2024-04-21,25-34,200K+,NC,Affluent,True,0.0632
CNB0000584,2021-05-07,45-54,100-150K,TN,Retail,False,0.0167
CNB0000585,2021-09-04,45-54,50-100K,KY,Retail,False,0.0136
CNB0000586,2024-05-21,25-34,100-150K,NC,Affluent,True,0.0889
CNB0000587,2019-12-14,25-34,100-150K,SC,Retail,False,0.0916
CNB0000588,2005-03-02,18-24,100-150K,NC,Affluent,True,0.0726
CNB0000589,2010-04-05,45-54,200K+,KY,Wealth Management,True,0.0107
CNB0000590,2024-08-19,55-64,Under 50K,TN,Retail,False,0.1064
CNB0000591,2023-01-27,25-34,150-200K,NC,Affluent,True,0.1142
CNB0000592,2000-06-26,65+,Under 50K,VA,Retail,False,0.0147
CNB0000593,2024-02-21,25-34,100-150K,VA,Retail,False,0.0192
CNB0000594,2024-08-19,45-54,Under 50K,VA,Retail,False,0.1201
CNB0000595,2023-08-25,45-54,100-150K,VA,Affluent,False,0.0124
CNB0000596,2019-05-18,65+,100-150K,GA,Affluent,False,0.0208
CNB0000597,2024-03-22,25-34,50-100K,NC,Retail,False,0.0727
CNB0000598,2006-03-27,25-34,50-100K,TN,Retail,False,0.0183
CNB0000599,2014-05-14,25-34,200K+,SC,Affluent,False,0.0798
CNB0000600,2022-11-28,45-54,150-200K,VA,Affluent,True,0.0866
CNB0000601,2024-08-19,35-44,50-100K,FL,Retail,False,0.0865
CNB0000602,2023-04-27,35-44,Under 50K,AL,Retail,False,0.0138
CNB0000603,2024-02-21,45-54,100-150K,VA,Affluent,False,0.0134
CNB0000604,2021-02-06,35-44,Under 50K,VA,Retail,False,0.0135
CNB0000605,2018-02-22,25-34,100-150K,KY,Retail,False,0.0148
CNB0000606,2019-03-19,45-54,50-100K,SC,Retail,False,0.0144
CNB0000607,2024-06-20,18-24,100-150K,NC,Retail,False,0.1051
CNB0000608,2019-09-15,45-54,50-100K,FL,Retail,False,0.0145
CNB0000609,2016-06-02,65+,50-100K,GA,Retail,False,0.0183
CNB0000610,2024-08-19,25-34,150-200K,GA,Wealth Management,True,0.0683
CNB0000611,2024-08-19,18-24,100-150K,GA,Retail,False,0.0896
CNB0000612,2022-05-02,25-34,200K+,NC,Affluent,True,0.1181
CNB0000613,2019-08-16,45-54,100-150K,FL,Retail,False,0.0616
CNB0000614,2023-01-27,25-34,150-200K,SC,Wealth Management,True,0.0675
CNB0000615,2021-04-07,25-34,200K+,TN,Affluent,False,0.1249
CNB0000616,2023-11-23,35-44,150-200K,AL,Wealth Management,True,0.0749
CNB0000617,2024-02-21,25-34,100-150K,VA,Retail,False,0.0195
CNB0000618,2023-01-27,45-54,50-100K,GA,Retail,False,0.0716
CNB0000619,2018-08-21,45-54,100-150K,NC,Retail,False,0.0136
CNB0000620,2012-11-20,35-44,100-150K,NC,Affluent,False,0.0127
CNB0000621,2024-02-21,25-34,Under 50K,SC,Retail,False,0.0132
CNB0000622,2012-04-24,65+,100-150K,FL,Affluent,True,0.12
CNB0000623,2017-06-27,45-54,150-200K,NC,Wealth Management,True,0.0131
CNB0000624,2022-07-31,45-54,50-100K,NC,Retail,False,0.1027
CNB0000625,2023-07-26,25-34,150-200K,SC,Wealth Management,True,0.0128
CNB0000626,2011-12-26,35-44,Under 50K,NC,Retail,False,0.0151
CNB0000627,2006-08-24,35-44,100-150K,FL,Retail,False,0.0119
CNB0000628,2014-04-14,45-54,50-100K,VA,Retail,False,0.0136
CNB0000629,2023-07-26,35-44,50-100K,NC,Retail,False,0.0129
CNB0000630,2009-10-07,35-44,100-150K,VA,Retail,False,0.0104
CNB0000631,2010-01-05,35-44,50-100K,SC,Retail,False,0.0217
CNB0000632,2024-02-21,35-44,100-150K,VA,Retail,False,0.0141
CNB0000633,2024-02-21,55-64,100-150K,FL,Retail,False,0.0111
CNB0000634,2001-06-21,65+,50-100K,GA,Retail,False,0.0163
CNB0000635,2021-05-07,18-24,50-100K,SC,Retail,False,0.0757
CNB0000636,2018-10-20,25-34,100-150K,FL,Affluent,False,0.086
CNB0000637,2012-09-21,25-34,50-100K,VA,Retail,False,0.1246
CNB0000638,2022-07-31,55-64,50-100K,SC,Retail,False,0.0185
CNB0000639,2017-03-29,65+,50-100K,NC,Retail,False,0.0161
CNB0000640,2022-10-29,65+,100-150K,SC,Affluent,False,0.0128
CNB0000641,2019-01-18,65+,150-200K,VA,Affluent,True,0.0151
CNB0000642,2021-09-04,65+,50-100K,SC,Retail,False,0.0173
CNB0000643,2011-01-30,35-44,150-200K,NC,Affluent,True,0.0123
CNB0000644,2021-10-04,25-34,200K+,GA,Wealth Management,True,0.0906
CNB0000645,2022-11-28,35-44,200K+,VA,Affluent,False,0.092
CNB0000646,2020-04-12,18-24,50-100K,NC,Retail,False,0.0871
CNB0000647,2013-08-17,45-54,50-100K,AL,Retail,False,0.0114
CNB0000648,2022-01-02,55-64,100-150K,AL,Retail,False,0.019
CNB0000649,2018-08-21,55-64,150-200K,SC,Wealth Management,True,0.012
CNB0000650,2024-02-21,25-34,100-150K,NC,Affluent,False,0.0888
CNB0000651,2023-07-26,18-24,150-200K,GA,Wealth Management,True,0.0722
CNB0000652,2012-03-25,35-44,200K+,FL,Wealth Management,True,0.0769
CNB0000653,2023-04-27,18-24,200K+,NC,Wealth Management,True,0.0187
CNB0000654,2023-10-24,18-24,150-200K,SC,Wealth Management,True,0.0809
CNB0000655,2021-03-08,45-54,50-100K,NC,Retail,False,0.0121
CNB0000656,2022-03-03,35-44,150-200K,FL,Affluent,False,0.077
CNB0000657,2003-07-11,18-24,150-200K,NC,Affluent,False,0.1143
CNB0000658,2015-03-10,35-44,150-200K,FL,Wealth Management,True,0.1046
CNB0000659,2000-06-26,35-44,200K+,FL,Wealth Management,True,0.015
CNB0000660,2024-02-21,45-54,100-150K,AL,Affluent,False,0.0103
CNB0000661,2022-12-28,35-44,Under 50K,SC,Retail,False,0.0137
CNB0000662,2001-06-21,45-54,Under 50K,FL,Retail,False,0.0147
CNB0000663,2022-08-30,55-64,100-150K,TN,Affluent,False,0.0139
CNB0000664,2024-05-21,25-34,150-200K,AL,Affluent,False,0.0827
CNB0000665,2024-08-19,25-34,50-100K,NC,Retail,False,0.0649
CNB0000666,2003-12-08,55-64,Under 50K,VA,Retail,False,0.0156
CNB0000667,2024-08-19,35-44,100-150K,SC,Affluent,False,0.103
CNB0000668,2011-06-29,25-34,Under 50K,TN,Retail,False,0.1145
CNB0000669,2018-01-23,25-34,100-150K,KY,Retail,False,0.0166
CNB0000670,2022-11-28,45-54,50-100K,NC,Retail,False,0.0163
CNB0000671,2016-08-01,65+,Under 50K,KY,Retail,False,0.011
CNB0000672,2022-04-02,55-64,100-150K,GA,Retail,False,0.0206
CNB0000673,2013-07-18,45-54,50-100K,NC,Retail,False,0.011
CNB0000674,2018-09-20,35-44,100-150K,NC,Retail,False,0.0168
CNB0000675,2023-05-27,65+,50-100K,NC,Retail,False,0.0141
CNB0000676,2017-04-28,45-54,100-150K,FL,Retail,False,0.0113
CNB0000677,2019-04-18,45-54,100-150K,NC,Affluent,True,0.0153
CNB0000678,2018-01-23,25-34,200K+,NC,Wealth Management,True,0.0877
CNB0000679,2019-12-14,35-44,150-200K,KY,Wealth Management,True,0.1125
CNB0000680,2002-02-16,65+,100-150K,VA,Affluent,False,0.0147
CNB0000681,2022-12-28,25-34,100-150K,AL,Affluent,False,0.1016
CNB0000682,2017-03-29,65+,100-150K,FL,Retail,False,0.0105
CNB0000683,2022-10-29,35-44,50-100K,VA,Retail,False,0.0129
CNB0000684,2000-06-26,45-54,50-100K,GA,Retail,False,0.0131
CNB0000685,2024-02-21,45-54,200K+,NC,Affluent,True,0.0106
CNB0000686,2020-12-08,35-44,100-150K,GA,Affluent,False,0.0744
CNB0000687,2013-02-18,45-54,Under 50K,KY,Retail,False,0.0112
CNB0000688,2016-09-30,18-24,100-150K,VA,Retail,False,0.095
CNB0000689,2024-08-19,35-44,100-150K,FL,Retail,False,0.0892
CNB0000690,2020-04-12,45-54,200K+,NC,Wealth Management,True,0.0163
CNB0000691,2006-05-26,65+,50-100K,TN,Retail,False,0.0144
CNB0000692,2024-02-21,25-34,50-100K,NC,Retail,False,0.0108
CNB0000693,2024-06-20,18-24,200K+,AL,Affluent,False,0.0625
CNB0000694,2016-06-02,55-64,50-100K,GA,Retail,False,0.0162
CNB0000695,2006-09-23,25-34,Under 50K,NC,Retail,False,0.0119
CNB0000696,2014-08-12,45-54,100-150K,SC,Affluent,False,0.0155
CNB0000697,2022-05-02,35-44,100-150K,NC,Retail,False,0.0155
CNB0000698,2024-02-21,35-44,50-100K,NC,Retail,False,0.0214
CNB0000699,2008-03-16,55-64,100-150K,VA,Retail,False,0.0106
CNB0000700,2024-08-19,35-44,100-150K,SC,Retail,False,0.0882
CNB0000701,2023-10-24,35-44,200K+,TN,Wealth Management,True,0.0979
CNB0000702,2016-10-30,55-64,Under 50K,NC,Retail,False,0.0185
CNB0000703,2024-02-21,35-44,50-100K,VA,Retail,False,0.0138
CNB0000704,2023-01-27,35-44,50-100K,NC,Retail,False,0.0117
CNB0000705,2021-11-03,25-34,150-200K,GA,Affluent,False,0.0819
CNB0000706,2022-11-28,25-34,100-150K,VA,Affluent,False,0.0825
CNB0000707,2022-03-03,45-54,50-100K,GA,Retail,False,0.0166
CNB0000708,2017-05-28,55-64,50-100K,GA,Retail,False,0.0118
CNB0000709,2011-06-29,55-64,50-100K,SC,Retail,False,0.0122
CNB0000710,2019-01-18,35-44,50-100K,VA,Retail,False,0.0204
CNB0000711,2023-08-25,35-44,Under 50K,GA,Retail,False,0.0185
CNB0000712,2024-08-19,25-34,150-200K,VA,Affluent,False,0.0694
CNB0000713,2005-07-30,55-64,50-100K,SC,Retail,False,0.0114
CNB0000714,2024-02-21,55-64,50-100K,VA,Retail,False,0.0165
CNB0000715,2021-07-06,45-54,Under 50K,NC,Retail,False,0.0196
CNB0000716,2016-04-03,65+,150-200K,NC,Wealth Management,True,0.0126
CNB0000717,2022-07-31,35-44,100-150K,GA,Retail,False,0.0749
CNB0000718,2024-04-21,35-44,200K+,SC,Affluent,False,0.0992
CNB0000719,2021-05-07,45-54,Under 50K,TN,Retail,False,0.0145
CNB0000720,2024-02-21,55-64,Under 50K,VA,Retail,False,0.0159
CNB0000721,2014-12-10,65+,50-100K,VA,Retail,False,0.0105
CNB0000722,2023-01-27,55-64,200K+,TN,Affluent,False,0.1107
CNB0000723,2000-06-26,65+,50-100K,VA,Retail,False,0.0183
CNB0000724,2022-12-28,35-44,100-150K,NC,Retail,False,0.0132
CNB0000725,2019-12-14,55-64,Under 50K,NC,Retail,False,0.0185
CNB0000726,2021-09-04,45-54,200K+,SC,Wealth Management,True,0.0147
CNB0000727,2021-02-06,55-64,50-100K,GA,Retail,False,0.0129
CNB0000728,2023-03-28,45-54,150-200K,GA,Affluent,False,0.0125
CNB0000729,2014-06-13,55-64,50-100K,VA,Retail,False,0.0134
CNB0000730,2024-02-21,45-54,100-150K,FL,Affluent,False,0.0112
CNB0000731,2020-03-13,55-64,50-100K,GA,Retail,False,0.0144
CNB0000732,2000-06-26,55-64,50-100K,VA,Retail,False,0.0133
CNB0000733,2000-07-26,35-44,100-150K,VA,Retail,False,0.0142
CNB0000734,2024-01-22,55-64,100-150K,TN,Affluent,False,0.0136
CNB0000735,2024-08-19,25-34,200K+,SC,Affluent,True,0.0774
CNB0000736,2005-01-01,55-64,Under 50K,SC,Retail,False,0.0146
CNB0000737,2020-12-08,45-54,100-150K,AL,Retail,False,0.1045
CNB0000738,2019-10-15,45-54,150-200K,GA,Wealth Management,True,0.0779
